text,label,source
Urgent Telebirr Alert: Your wallet is suspended due to unverified KYC. Click here to update immediately: http://cbe-online-fix.info/verify,1,local_synthetic
"Dear CBE Customer, suspicious login detected on your account. Restore access now: http://telebirr-reward-2026.cfd/auth",1,local_synthetic
CBE Urgent Alert: Your mobile banking account 1000****280 has been locked. Verify identity at: http://192.168.1.105/cbe-sec,1,local_synthetic
Telebirr: You have successfully bought 2GB 7-Days Data Package. Transaction ID: TX84652809. Thank you for using Ethio Telecom.,0,local_synthetic
"Dear Customer, ETB 1,500.00 credited to account 1000****284 from Sifen G.. Ref No: FT56482734. CBE",0,local_synthetic
ከ 127: ውድ ደንበኛችን የ 100 ETB የአየር ሰዓት ሞልተዋል። ቀሪ ሂሳብዎ 120.50 ETB ነው።,0,local_synthetic
"Dear Customer, ETB 200.00 debited from account 1000****992 for ATM Withdrawal. Ref No: FT38863654. CBE",0,local_synthetic
"Dear customer, your request for bill payment of 450 ETB has been completed. Thank you.",0,local_synthetic
"Dear CBE Customer, suspicious login detected on your account. Restore access now: http://cbe-online-fix.info/verify",1,local_synthetic
"Dear CBE Customer, suspicious login detected on your account. Restore access now: http://192.168.1.105/cbe-sec",1,local_synthetic
"Dear Customer, ETB 1,500.00 credited to account 1000****517 from Tigist Alemu. Ref No: FT69959896. CBE",0,local_synthetic
"Dear Customer, ETB 1,500.00 credited to account 1000****189 from Marta Tadesse. Ref No: FT45118727. CBE",0,local_synthetic
ከ Ethio Telecom: 1000 ETB እና 5GB ነፃ የኢንተርኔት ስጦታ አሸንፈዋል! አሁኑኑ ለመቀበል: http://telebirr-verify-kyc.xyz/login.php,1,local_synthetic
Telebirr: You have successfully bought 2GB 7-Days Data Package. Transaction ID: TX74130327. Thank you for using Ethio Telecom.,0,local_synthetic
"Dear Customer, ETB 1,500.00 credited to account 1000****817 from Sifen G.. Ref No: FT47816639. CBE",0,local_synthetic
ከ 994: የእርስዎ መለያ ለደህንነት ሲባል ተዘግቷል። ለማስተካከል ይጫኑ: http://192.168.1.105/cbe-sec,1,local_synthetic
ከ 127: ውድ ደንበኛችን የ 100 ETB የአየር ሰዓት ሞልተዋል። ቀሪ ሂሳብዎ 120.50 ETB ነው።,0,local_synthetic
"Congratulations! You were selected for a 50,000 ETB Ethio Telecom promo reward. Enter phone number to claim: http://cbe-birr-unblock.top/account",1,local_synthetic
"Dear Customer, ETB 200.00 debited from account 1000****530 for ATM Withdrawal. Ref No: FT91704826. CBE",0,local_synthetic
"Dear Customer, ETB 1,500.00 credited to account 1000****211 from Abebe Kebede. Ref No: FT56877053. CBE",0,local_synthetic
ከ 994: የእርስዎ መለያ ለደህንነት ሲባል ተዘግቷል። ለማስተካከል ይጫኑ: http://telebirr-verify-kyc.xyz/login.php,1,local_synthetic
CBE Urgent Alert: Your mobile banking account 1000****548 has been locked. Verify identity at: http://192.168.1.105/cbe-sec,1,local_synthetic
ከ Telebirr: 500.00 ETB ለ Tigist Alemu (0911***500) ተልኳል። Transaction ID: TX34293182. አጠቃላይ ቀሪ ሒሳብዎ 2450.50 ETB ነው።,0,local_synthetic
ከ Ethio Telecom: 1000 ETB እና 5GB ነፃ የኢንተርኔት ስጦታ አሸንፈዋል! አሁኑኑ ለመቀበል: http://cbe-birr-unblock.top/account,1,local_synthetic
"Dear customer, your request for bill payment of 450 ETB has been completed. Thank you.",0,local_synthetic
ከ Telebirr: 500.00 ETB ለ Tigist Alemu (0911***752) ተልኳል። Transaction ID: TX95923139. አጠቃላይ ቀሪ ሒሳብዎ 2450.50 ETB ነው።,0,local_synthetic
ማስጠንቀቂያ: የ Telebirr መለያዎ ታግዷል። እባክዎን በዚህ ሊንክ በመግባት መለያዎን ያረጋግጡ: http://cbe-online-fix.info/verify,1,local_synthetic
"Dear CBE Customer, suspicious login detected on your account. Restore access now: http://telebirr-verify-kyc.xyz/login.php",1,local_synthetic
ከ Ethio Telecom: 1000 ETB እና 5GB ነፃ የኢንተርኔት ስጦታ አሸንፈዋል! አሁኑኑ ለመቀበል: http://ethiotel-bonus-5g.sbs/claim,1,local_synthetic
CBE Urgent Alert: Your mobile banking account 1000****679 has been locked. Verify identity at: http://cbe-birr-unblock.top/account,1,local_synthetic
"Dear customer, your request for bill payment of 450 ETB has been completed. Thank you.",0,local_synthetic
"Dear Customer, ETB 200.00 debited from account 1000****880 for ATM Withdrawal. Ref No: FT84048832. CBE",0,local_synthetic
"Dear Customer, ETB 200.00 debited from account 1000****276 for ATM Withdrawal. Ref No: FT65538199. CBE",0,local_synthetic
Urgent Telebirr Alert: Your wallet is suspended due to unverified KYC. Click here to update immediately: http://telebirr-reward-2026.cfd/auth,1,local_synthetic
"Dear Customer, ETB 200.00 debited from account 1000****657 for ATM Withdrawal. Ref No: FT87287146. CBE",0,local_synthetic
"Dear Customer, ETB 1,500.00 credited to account 1000****984 from Dawit Solomon. Ref No: FT61017935. CBE",0,local_synthetic
ከ Ethio Telecom: 1000 ETB እና 5GB ነፃ የኢንተርኔት ስጦታ አሸንፈዋል! አሁኑኑ ለመቀበል: http://bit.ly/ethio-bonus-claim,1,local_synthetic
Your Ethio Telecom package will expire in 2 days. Dial *999# to renew your active monthly internet bundle.,0,local_synthetic
CBE Urgent Alert: Your mobile banking account 1000****944 has been locked. Verify identity at: http://192.168.1.105/cbe-sec,1,local_synthetic
"Dear CBE Customer, suspicious login detected on your account. Restore access now: http://ethiotel-bonus-5g.sbs/claim",1,local_synthetic
"Congratulations! You were selected for a 50,000 ETB Ethio Telecom promo reward. Enter phone number to claim: http://ethiotel-bonus-5g.sbs/claim",1,local_synthetic
ከ 127: ውድ ደንበኛችን የ 100 ETB የአየር ሰዓት ሞልተዋል። ቀሪ ሂሳብዎ 120.50 ETB ነው።,0,local_synthetic
"Dear customer, your request for bill payment of 450 ETB has been completed. Thank you.",0,local_synthetic
ከ 994: የእርስዎ መለያ ለደህንነት ሲባል ተዘግቷል። ለማስተካከል ይጫኑ: http://ethiotel-bonus-5g.sbs/claim,1,local_synthetic
CBE Urgent Alert: Your mobile banking account 1000****351 has been locked. Verify identity at: http://cbe-online-fix.info/verify,1,local_synthetic
"Dear customer, your request for bill payment of 450 ETB has been completed. Thank you.",0,local_synthetic
"Congratulations! You were selected for a 50,000 ETB Ethio Telecom promo reward. Enter phone number to claim: http://ethiotel-bonus-5g.sbs/claim",1,local_synthetic
Urgent Telebirr Alert: Your wallet is suspended due to unverified KYC. Click here to update immediately: http://cbe-birr-unblock.top/account,1,local_synthetic
Urgent Telebirr Alert: Your wallet is suspended due to unverified KYC. Click here to update immediately: http://telebirr-verify-kyc.xyz/login.php,1,local_synthetic
"Dear Customer, ETB 200.00 debited from account 1000****600 for ATM Withdrawal. Ref No: FT66514496. CBE",0,local_synthetic
ማስጠንቀቂያ: የ Telebirr መለያዎ ታግዷል። እባክዎን በዚህ ሊንክ በመግባት መለያዎን ያረጋግጡ: http://192.168.1.105/cbe-sec,1,local_synthetic
ማስጠንቀቂያ: የ Telebirr መለያዎ ታግዷል። እባክዎን በዚህ ሊንክ በመግባት መለያዎን ያረጋግጡ: http://192.168.1.105/cbe-sec,1,local_synthetic
ከ 994: የእርስዎ መለያ ለደህንነት ሲባል ተዘግቷል። ለማስተካከል ይጫኑ: http://cbe-online-fix.info/verify,1,local_synthetic
"Dear Customer, ETB 200.00 debited from account 1000****439 for ATM Withdrawal. Ref No: FT78641571. CBE",0,local_synthetic
ከ 994: የእርስዎ መለያ ለደህንነት ሲባል ተዘግቷል። ለማስተካከል ይጫኑ: http://telebirr-reward-2026.cfd/auth,1,local_synthetic
ከ 994: የእርስዎ መለያ ለደህንነት ሲባል ተዘግቷል። ለማስተካከል ይጫኑ: http://telebirr-reward-2026.cfd/auth,1,local_synthetic
CBE Urgent Alert: Your mobile banking account 1000****413 has been locked. Verify identity at: http://cbe-online-fix.info/verify,1,local_synthetic
"Dear customer, your request for bill payment of 450 ETB has been completed. Thank you.",0,local_synthetic
Your Ethio Telecom package will expire in 2 days. Dial *999# to renew your active monthly internet bundle.,0,local_synthetic
CBE Urgent Alert: Your mobile banking account 1000****279 has been locked. Verify identity at: http://192.168.1.105/cbe-sec,1,local_synthetic
Telebirr: You have successfully bought 2GB 7-Days Data Package. Transaction ID: TX97693562. Thank you for using Ethio Telecom.,0,local_synthetic
"Dear customer, your request for bill payment of 450 ETB has been completed. Thank you.",0,local_synthetic
Urgent Telebirr Alert: Your wallet is suspended due to unverified KYC. Click here to update immediately: http://cbe-birr-unblock.top/account,1,local_synthetic
ከ Ethio Telecom: 1000 ETB እና 5GB ነፃ የኢንተርኔት ስጦታ አሸንፈዋል! አሁኑኑ ለመቀበል: http://cbe-birr-unblock.top/account,1,local_synthetic
"Dear CBE Customer, suspicious login detected on your account. Restore access now: http://cbe-birr-unblock.top/account",1,local_synthetic
"Congratulations! You were selected for a 50,000 ETB Ethio Telecom promo reward. Enter phone number to claim: http://cbe-online-fix.info/verify",1,local_synthetic
ማስጠንቀቂያ: የ Telebirr መለያዎ ታግዷል። እባክዎን በዚህ ሊንክ በመግባት መለያዎን ያረጋግጡ: http://telebirr-reward-2026.cfd/auth,1,local_synthetic
Urgent Telebirr Alert: Your wallet is suspended due to unverified KYC. Click here to update immediately: http://telebirr-verify-kyc.xyz/login.php,1,local_synthetic
ከ 127: ውድ ደንበኛችን የ 100 ETB የአየር ሰዓት ሞልተዋል። ቀሪ ሂሳብዎ 120.50 ETB ነው።,0,local_synthetic
ከ Telebirr: 500.00 ETB ለ Abebe Kebede (0911***120) ተልኳል። Transaction ID: TX12361190. አጠቃላይ ቀሪ ሒሳብዎ 2450.50 ETB ነው።,0,local_synthetic
Telebirr: You have successfully bought 2GB 7-Days Data Package. Transaction ID: TX78212897. Thank you for using Ethio Telecom.,0,local_synthetic
CBE Urgent Alert: Your mobile banking account 1000****545 has been locked. Verify identity at: http://telebirr-reward-2026.cfd/auth,1,local_synthetic
"Dear Customer, ETB 1,500.00 credited to account 1000****315 from Tigist Alemu. Ref No: FT86634788. CBE",0,local_synthetic
Urgent Telebirr Alert: Your wallet is suspended due to unverified KYC. Click here to update immediately: http://192.168.1.105/cbe-sec,1,local_synthetic
Urgent Telebirr Alert: Your wallet is suspended due to unverified KYC. Click here to update immediately: http://telebirr-verify-kyc.xyz/login.php,1,local_synthetic
"Dear CBE Customer, suspicious login detected on your account. Restore access now: http://cbe-online-fix.info/verify",1,local_synthetic
"Dear customer, your request for bill payment of 450 ETB has been completed. Thank you.",0,local_synthetic
Urgent Telebirr Alert: Your wallet is suspended due to unverified KYC. Click here to update immediately: http://ethiotel-bonus-5g.sbs/claim,1,local_synthetic
Telebirr: You have successfully bought 2GB 7-Days Data Package. Transaction ID: TX50830043. Thank you for using Ethio Telecom.,0,local_synthetic
ማስጠንቀቂያ: የ Telebirr መለያዎ ታግዷል። እባክዎን በዚህ ሊንክ በመግባት መለያዎን ያረጋግጡ: http://telebirr-reward-2026.cfd/auth,1,local_synthetic
Your Ethio Telecom package will expire in 2 days. Dial *999# to renew your active monthly internet bundle.,0,local_synthetic
ከ 994: የእርስዎ መለያ ለደህንነት ሲባል ተዘግቷል። ለማስተካከል ይጫኑ: http://telebirr-verify-kyc.xyz/login.php,1,local_synthetic
ከ Ethio Telecom: 1000 ETB እና 5GB ነፃ የኢንተርኔት ስጦታ አሸንፈዋል! አሁኑኑ ለመቀበል: http://192.168.1.105/cbe-sec,1,local_synthetic
"Congratulations! You were selected for a 50,000 ETB Ethio Telecom promo reward. Enter phone number to claim: http://bit.ly/ethio-bonus-claim",1,local_synthetic
ማስጠንቀቂያ: የ Telebirr መለያዎ ታግዷል። እባክዎን በዚህ ሊንክ በመግባት መለያዎን ያረጋግጡ: http://telebirr-reward-2026.cfd/auth,1,local_synthetic
"Dear Customer, ETB 200.00 debited from account 1000****475 for ATM Withdrawal. Ref No: FT24860297. CBE",0,local_synthetic
ከ Telebirr: 500.00 ETB ለ Dawit Solomon (0911***563) ተልኳል። Transaction ID: TX94098025. አጠቃላይ ቀሪ ሒሳብዎ 2450.50 ETB ነው።,0,local_synthetic
ከ 994: የእርስዎ መለያ ለደህንነት ሲባል ተዘግቷል። ለማስተካከል ይጫኑ: http://telebirr-reward-2026.cfd/auth,1,local_synthetic
"Dear customer, your request for bill payment of 450 ETB has been completed. Thank you.",0,local_synthetic
ከ Telebirr: 500.00 ETB ለ Tigist Alemu (0911***960) ተልኳል። Transaction ID: TX68004259. አጠቃላይ ቀሪ ሒሳብዎ 2450.50 ETB ነው።,0,local_synthetic
"Dear Customer, ETB 1,500.00 credited to account 1000****539 from Tigist Alemu. Ref No: FT32987930. CBE",0,local_synthetic
Telebirr: You have successfully bought 2GB 7-Days Data Package. Transaction ID: TX91286153. Thank you for using Ethio Telecom.,0,local_synthetic
ማስጠንቀቂያ: የ Telebirr መለያዎ ታግዷል። እባክዎን በዚህ ሊንክ በመግባት መለያዎን ያረጋግጡ: http://ethiotel-bonus-5g.sbs/claim,1,local_synthetic
ከ 994: የእርስዎ መለያ ለደህንነት ሲባል ተዘግቷል። ለማስተካከል ይጫኑ: http://ethiotel-bonus-5g.sbs/claim,1,local_synthetic
ከ Ethio Telecom: 1000 ETB እና 5GB ነፃ የኢንተርኔት ስጦታ አሸንፈዋል! አሁኑኑ ለመቀበል: http://telebirr-reward-2026.cfd/auth,1,local_synthetic
"Congratulations! You were selected for a 50,000 ETB Ethio Telecom promo reward. Enter phone number to claim: http://bit.ly/ethio-bonus-claim",1,local_synthetic
"Congratulations! You were selected for a 50,000 ETB Ethio Telecom promo reward. Enter phone number to claim: http://telebirr-reward-2026.cfd/auth",1,local_synthetic
ከ Telebirr: 500.00 ETB ለ Marta Tadesse (0911***811) ተልኳል። Transaction ID: TX70954010. አጠቃላይ ቀሪ ሒሳብዎ 2450.50 ETB ነው።,0,local_synthetic
ከ 127: ውድ ደንበኛችን የ 100 ETB የአየር ሰዓት ሞልተዋል። ቀሪ ሂሳብዎ 120.50 ETB ነው።,0,local_synthetic
"Dear CBE Customer, suspicious login detected on your account. Restore access now: http://telebirr-verify-kyc.xyz/login.php",1,local_synthetic
"Dear customer, your request for bill payment of 450 ETB has been completed. Thank you.",0,local_synthetic
Urgent Telebirr Alert: Your wallet is suspended due to unverified KYC. Click here to update immediately: http://cbe-birr-unblock.top/account,1,local_synthetic
Telebirr: You have successfully bought 2GB 7-Days Data Package. Transaction ID: TX23019114. Thank you for using Ethio Telecom.,0,local_synthetic
Urgent Telebirr Alert: Your wallet is suspended due to unverified KYC. Click here to update immediately: http://ethiotel-bonus-5g.sbs/claim,1,local_synthetic
ከ 127: ውድ ደንበኛችን የ 100 ETB የአየር ሰዓት ሞልተዋል። ቀሪ ሂሳብዎ 120.50 ETB ነው።,0,local_synthetic
ከ Ethio Telecom: 1000 ETB እና 5GB ነፃ የኢንተርኔት ስጦታ አሸንፈዋል! አሁኑኑ ለመቀበል: http://cbe-online-fix.info/verify,1,local_synthetic
"Dear Customer, ETB 1,500.00 credited to account 1000****554 from Tigist Alemu. Ref No: FT31877023. CBE",0,local_synthetic
"Dear Customer, ETB 1,500.00 credited to account 1000****803 from Dawit Solomon. Ref No: FT93700197. CBE",0,local_synthetic
CBE Urgent Alert: Your mobile banking account 1000****156 has been locked. Verify identity at: http://cbe-online-fix.info/verify,1,local_synthetic
"Dear CBE Customer, suspicious login detected on your account. Restore access now: http://bit.ly/ethio-bonus-claim",1,local_synthetic
Telebirr: You have successfully bought 2GB 7-Days Data Package. Transaction ID: TX45009038. Thank you for using Ethio Telecom.,0,local_synthetic
"Dear customer, your request for bill payment of 450 ETB has been completed. Thank you.",0,local_synthetic
Telebirr: You have successfully bought 2GB 7-Days Data Package. Transaction ID: TX22723673. Thank you for using Ethio Telecom.,0,local_synthetic
"Dear Customer, ETB 1,500.00 credited to account 1000****601 from Sifen G.. Ref No: FT19667745. CBE",0,local_synthetic
ከ 994: የእርስዎ መለያ ለደህንነት ሲባል ተዘግቷል። ለማስተካከል ይጫኑ: http://cbe-birr-unblock.top/account,1,local_synthetic
"Dear Customer, ETB 200.00 debited from account 1000****132 for ATM Withdrawal. Ref No: FT44206081. CBE",0,local_synthetic
"Dear customer, your request for bill payment of 450 ETB has been completed. Thank you.",0,local_synthetic
"Congratulations! You were selected for a 50,000 ETB Ethio Telecom promo reward. Enter phone number to claim: http://bit.ly/ethio-bonus-claim",1,local_synthetic
"Dear customer, your request for bill payment of 450 ETB has been completed. Thank you.",0,local_synthetic
"Congratulations! You were selected for a 50,000 ETB Ethio Telecom promo reward. Enter phone number to claim: http://ethiotel-bonus-5g.sbs/claim",1,local_synthetic
Urgent Telebirr Alert: Your wallet is suspended due to unverified KYC. Click here to update immediately: http://bit.ly/ethio-bonus-claim,1,local_synthetic
ከ 994: የእርስዎ መለያ ለደህንነት ሲባል ተዘግቷል። ለማስተካከል ይጫኑ: http://ethiotel-bonus-5g.sbs/claim,1,local_synthetic
ከ Ethio Telecom: 1000 ETB እና 5GB ነፃ የኢንተርኔት ስጦታ አሸንፈዋል! አሁኑኑ ለመቀበል: http://telebirr-reward-2026.cfd/auth,1,local_synthetic
ከ 994: የእርስዎ መለያ ለደህንነት ሲባል ተዘግቷል። ለማስተካከል ይጫኑ: http://telebirr-verify-kyc.xyz/login.php,1,local_synthetic
"Dear Customer, ETB 200.00 debited from account 1000****631 for ATM Withdrawal. Ref No: FT32342641. CBE",0,local_synthetic
CBE Urgent Alert: Your mobile banking account 1000****720 has been locked. Verify identity at: http://bit.ly/ethio-bonus-claim,1,local_synthetic
ከ 127: ውድ ደንበኛችን የ 100 ETB የአየር ሰዓት ሞልተዋል። ቀሪ ሂሳብዎ 120.50 ETB ነው።,0,local_synthetic
ከ 994: የእርስዎ መለያ ለደህንነት ሲባል ተዘግቷል። ለማስተካከል ይጫኑ: http://cbe-birr-unblock.top/account,1,local_synthetic
ከ 994: የእርስዎ መለያ ለደህንነት ሲባል ተዘግቷል። ለማስተካከል ይጫኑ: http://telebirr-verify-kyc.xyz/login.php,1,local_synthetic
ከ Telebirr: 500.00 ETB ለ Abebe Kebede (0911***483) ተልኳል። Transaction ID: TX12169117. አጠቃላይ ቀሪ ሒሳብዎ 2450.50 ETB ነው።,0,local_synthetic
Your Ethio Telecom package will expire in 2 days. Dial *999# to renew your active monthly internet bundle.,0,local_synthetic
"Dear CBE Customer, suspicious login detected on your account. Restore access now: http://telebirr-verify-kyc.xyz/login.php",1,local_synthetic
"Congratulations! You were selected for a 50,000 ETB Ethio Telecom promo reward. Enter phone number to claim: http://telebirr-verify-kyc.xyz/login.php",1,local_synthetic
"Dear Customer, ETB 200.00 debited from account 1000****752 for ATM Withdrawal. Ref No: FT28301059. CBE",0,local_synthetic
ከ 127: ውድ ደንበኛችን የ 100 ETB የአየር ሰዓት ሞልተዋል። ቀሪ ሂሳብዎ 120.50 ETB ነው።,0,local_synthetic
ማስጠንቀቂያ: የ Telebirr መለያዎ ታግዷል። እባክዎን በዚህ ሊንክ በመግባት መለያዎን ያረጋግጡ: http://cbe-online-fix.info/verify,1,local_synthetic
Telebirr: You have successfully bought 2GB 7-Days Data Package. Transaction ID: TX89505877. Thank you for using Ethio Telecom.,0,local_synthetic
"Dear customer, your request for bill payment of 450 ETB has been completed. Thank you.",0,local_synthetic
"Congratulations! You were selected for a 50,000 ETB Ethio Telecom promo reward. Enter phone number to claim: http://ethiotel-bonus-5g.sbs/claim",1,local_synthetic
"Congratulations! You were selected for a 50,000 ETB Ethio Telecom promo reward. Enter phone number to claim: http://ethiotel-bonus-5g.sbs/claim",1,local_synthetic
"Congratulations! You were selected for a 50,000 ETB Ethio Telecom promo reward. Enter phone number to claim: http://telebirr-verify-kyc.xyz/login.php",1,local_synthetic
ማስጠንቀቂያ: የ Telebirr መለያዎ ታግዷል። እባክዎን በዚህ ሊንክ በመግባት መለያዎን ያረጋግጡ: http://telebirr-reward-2026.cfd/auth,1,local_synthetic
"Congratulations! You were selected for a 50,000 ETB Ethio Telecom promo reward. Enter phone number to claim: http://telebirr-reward-2026.cfd/auth",1,local_synthetic
ማስጠንቀቂያ: የ Telebirr መለያዎ ታግዷል። እባክዎን በዚህ ሊንክ በመግባት መለያዎን ያረጋግጡ: http://ethiotel-bonus-5g.sbs/claim,1,local_synthetic
CBE Urgent Alert: Your mobile banking account 1000****888 has been locked. Verify identity at: http://telebirr-verify-kyc.xyz/login.php,1,local_synthetic
"Dear Customer, ETB 200.00 debited from account 1000****199 for ATM Withdrawal. Ref No: FT25127549. CBE",0,local_synthetic
Urgent Telebirr Alert: Your wallet is suspended due to unverified KYC. Click here to update immediately: http://192.168.1.105/cbe-sec,1,local_synthetic
ከ Ethio Telecom: 1000 ETB እና 5GB ነፃ የኢንተርኔት ስጦታ አሸንፈዋል! አሁኑኑ ለመቀበል: http://ethiotel-bonus-5g.sbs/claim,1,local_synthetic
Telebirr: You have successfully bought 2GB 7-Days Data Package. Transaction ID: TX94722438. Thank you for using Ethio Telecom.,0,local_synthetic
"Dear CBE Customer, suspicious login detected on your account. Restore access now: http://cbe-birr-unblock.top/account",1,local_synthetic
ከ 127: ውድ ደንበኛችን የ 100 ETB የአየር ሰዓት ሞልተዋል። ቀሪ ሂሳብዎ 120.50 ETB ነው።,0,local_synthetic
"Dear customer, your request for bill payment of 450 ETB has been completed. Thank you.",0,local_synthetic
ከ 994: የእርስዎ መለያ ለደህንነት ሲባል ተዘግቷል። ለማስተካከል ይጫኑ: http://192.168.1.105/cbe-sec,1,local_synthetic
Telebirr: You have successfully bought 2GB 7-Days Data Package. Transaction ID: TX49159872. Thank you for using Ethio Telecom.,0,local_synthetic
"Dear Customer, ETB 200.00 debited from account 1000****193 for ATM Withdrawal. Ref No: FT28776252. CBE",0,local_synthetic
ማስጠንቀቂያ: የ Telebirr መለያዎ ታግዷል። እባክዎን በዚህ ሊንክ በመግባት መለያዎን ያረጋግጡ: http://bit.ly/ethio-bonus-claim,1,local_synthetic
"Dear customer, your request for bill payment of 450 ETB has been completed. Thank you.",0,local_synthetic
ማስጠንቀቂያ: የ Telebirr መለያዎ ታግዷል። እባክዎን በዚህ ሊንክ በመግባት መለያዎን ያረጋግጡ: http://cbe-online-fix.info/verify,1,local_synthetic
"Dear customer, your request for bill payment of 450 ETB has been completed. Thank you.",0,local_synthetic
ማስጠንቀቂያ: የ Telebirr መለያዎ ታግዷል። እባክዎን በዚህ ሊንክ በመግባት መለያዎን ያረጋግጡ: http://telebirr-reward-2026.cfd/auth,1,local_synthetic
"Congratulations! You were selected for a 50,000 ETB Ethio Telecom promo reward. Enter phone number to claim: http://cbe-birr-unblock.top/account",1,local_synthetic
"Congratulations! You were selected for a 50,000 ETB Ethio Telecom promo reward. Enter phone number to claim: http://bit.ly/ethio-bonus-claim",1,local_synthetic
Your Ethio Telecom package will expire in 2 days. Dial *999# to renew your active monthly internet bundle.,0,local_synthetic
ከ 994: የእርስዎ መለያ ለደህንነት ሲባል ተዘግቷል። ለማስተካከል ይጫኑ: http://cbe-online-fix.info/verify,1,local_synthetic
ከ Ethio Telecom: 1000 ETB እና 5GB ነፃ የኢንተርኔት ስጦታ አሸንፈዋል! አሁኑኑ ለመቀበል: http://192.168.1.105/cbe-sec,1,local_synthetic
Telebirr: You have successfully bought 2GB 7-Days Data Package. Transaction ID: TX79331891. Thank you for using Ethio Telecom.,0,local_synthetic
"Dear customer, your request for bill payment of 450 ETB has been completed. Thank you.",0,local_synthetic
"Dear Customer, ETB 200.00 debited from account 1000****140 for ATM Withdrawal. Ref No: FT86555801. CBE",0,local_synthetic
"Congratulations! You were selected for a 50,000 ETB Ethio Telecom promo reward. Enter phone number to claim: http://cbe-birr-unblock.top/account",1,local_synthetic
ከ 994: የእርስዎ መለያ ለደህንነት ሲባል ተዘግቷል። ለማስተካከል ይጫኑ: http://telebirr-verify-kyc.xyz/login.php,1,local_synthetic
ከ 127: ውድ ደንበኛችን የ 100 ETB የአየር ሰዓት ሞልተዋል። ቀሪ ሂሳብዎ 120.50 ETB ነው።,0,local_synthetic
ማስጠንቀቂያ: የ Telebirr መለያዎ ታግዷል። እባክዎን በዚህ ሊንክ በመግባት መለያዎን ያረጋግጡ: http://ethiotel-bonus-5g.sbs/claim,1,local_synthetic
ከ 994: የእርስዎ መለያ ለደህንነት ሲባል ተዘግቷል። ለማስተካከል ይጫኑ: http://telebirr-reward-2026.cfd/auth,1,local_synthetic
"Congratulations! You were selected for a 50,000 ETB Ethio Telecom promo reward. Enter phone number to claim: http://bit.ly/ethio-bonus-claim",1,local_synthetic
"Dear Customer, ETB 200.00 debited from account 1000****226 for ATM Withdrawal. Ref No: FT68239662. CBE",0,local_synthetic
ከ 994: የእርስዎ መለያ ለደህንነት ሲባል ተዘግቷል። ለማስተካከል ይጫኑ: http://cbe-birr-unblock.top/account,1,local_synthetic
ከ 994: የእርስዎ መለያ ለደህንነት ሲባል ተዘግቷል። ለማስተካከል ይጫኑ: http://ethiotel-bonus-5g.sbs/claim,1,local_synthetic
Telebirr: You have successfully bought 2GB 7-Days Data Package. Transaction ID: TX29450743. Thank you for using Ethio Telecom.,0,local_synthetic
"Dear Customer, ETB 200.00 debited from account 1000****306 for ATM Withdrawal. Ref No: FT80127245. CBE",0,local_synthetic
CBE Urgent Alert: Your mobile banking account 1000****569 has been locked. Verify identity at: http://ethiotel-bonus-5g.sbs/claim,1,local_synthetic
CBE Urgent Alert: Your mobile banking account 1000****667 has been locked. Verify identity at: http://192.168.1.105/cbe-sec,1,local_synthetic
ከ 994: የእርስዎ መለያ ለደህንነት ሲባል ተዘግቷል። ለማስተካከል ይጫኑ: http://ethiotel-bonus-5g.sbs/claim,1,local_synthetic
CBE Urgent Alert: Your mobile banking account 1000****726 has been locked. Verify identity at: http://cbe-online-fix.info/verify,1,local_synthetic
Your Ethio Telecom package will expire in 2 days. Dial *999# to renew your active monthly internet bundle.,0,local_synthetic
Telebirr: You have successfully bought 2GB 7-Days Data Package. Transaction ID: TX94569645. Thank you for using Ethio Telecom.,0,local_synthetic
Urgent Telebirr Alert: Your wallet is suspended due to unverified KYC. Click here to update immediately: http://192.168.1.105/cbe-sec,1,local_synthetic
"Congratulations! You were selected for a 50,000 ETB Ethio Telecom promo reward. Enter phone number to claim: http://192.168.1.105/cbe-sec",1,local_synthetic
"Dear CBE Customer, suspicious login detected on your account. Restore access now: http://192.168.1.105/cbe-sec",1,local_synthetic
CBE Urgent Alert: Your mobile banking account 1000****613 has been locked. Verify identity at: http://bit.ly/ethio-bonus-claim,1,local_synthetic
"Dear Customer, ETB 1,500.00 credited to account 1000****742 from Sifen G.. Ref No: FT37498316. CBE",0,local_synthetic
Urgent Telebirr Alert: Your wallet is suspended due to unverified KYC. Click here to update immediately: http://cbe-birr-unblock.top/account,1,local_synthetic
ከ 127: ውድ ደንበኛችን የ 100 ETB የአየር ሰዓት ሞልተዋል። ቀሪ ሂሳብዎ 120.50 ETB ነው።,0,local_synthetic
ከ 994: የእርስዎ መለያ ለደህንነት ሲባል ተዘግቷል። ለማስተካከል ይጫኑ: http://cbe-online-fix.info/verify,1,local_synthetic
"Dear CBE Customer, suspicious login detected on your account. Restore access now: http://ethiotel-bonus-5g.sbs/claim",1,local_synthetic
ከ 994: የእርስዎ መለያ ለደህንነት ሲባል ተዘግቷል። ለማስተካከል ይጫኑ: http://192.168.1.105/cbe-sec,1,local_synthetic
Telebirr: You have successfully bought 2GB 7-Days Data Package. Transaction ID: TX80148576. Thank you for using Ethio Telecom.,0,local_synthetic
"Dear CBE Customer, suspicious login detected on your account. Restore access now: http://telebirr-reward-2026.cfd/auth",1,local_synthetic
